"运行","账号","页面","展开状态","控件","名称","禁用","宽","高","缺少可计算名称","证据边界"
"default-1280","chenfangyu","/staff/member-accounts","initial","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","initial","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","initial","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","initial","button","刷新会员账户查询","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","initial","input","会员号","false","382","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","initial","button","查询账户","true","382","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","陈方宇，切换账号","false","89","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","查会员","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","待领取","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","异常处理","false","90","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","刷新会员账户查询","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","input","会员号","false","382","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-accounts","disclosures","button","查询账户","true","382","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","陈方宇，切换账号","false","89","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","查会员","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","待领取","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","异常处理","false","90","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","刷新其他会员经营配置","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","权益与兑换","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","会员通知","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","规则与条款","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","账户恢复","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","试点开放","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","正式开放","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","暂停","false","52","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","initial","button","关闭","false","52","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","陈方宇，切换账号","false","89","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","查会员","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","待领取","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","异常处理","false","90","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","刷新其他会员经营配置","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","权益与兑换","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","会员通知","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","规则与条款","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","账户恢复","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","试点开放","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","正式开放","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","暂停","false","52","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","disclosures","button","关闭","false","52","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","陈方宇，切换账号","false","89","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","查会员","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","待领取","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","异常处理","false","90","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","刷新其他会员经营配置","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","权益与兑换","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","会员通知","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","规则与条款","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","账户恢复","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","试点开放","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","正式开放","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","暂停","false","52","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:权益与兑换","button","关闭","false","52","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","陈方宇，切换账号","false","89","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","查会员","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","待领取","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","异常处理","false","90","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","刷新其他会员经营配置","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","权益与兑换","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","会员通知","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","规则与条款","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","账户恢复","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","刷新状态","false","90","42","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","select","服务号请选择","false","220","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","input","任务名称","false","220","38","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","input","发送日期","false","180","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","input","发送时间","false","140","43","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","textarea","群发内容","false","790","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","保存群发草稿","true","122","42","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","保存并安排发送","true","138","42","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","刷新配置","false","90","42","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","input","启用弹窗","false","57","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","input","标题","false","195","38","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","select","展示频次每天首次打开本次小程序启动首次每次回到小程序","false","184","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","textarea","内容","false","204","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","select","添加推荐商品请选择商品三人啤酒现场三人开瓶主场三人葡萄酒共叙三人起泡夜三人鸡尾酒完整夜双人啤酒现场双人开瓶主场双人葡萄酒共叙双人起泡夜双人鸡尾酒完整夜商务主场四人啤酒现场四人开瓶主场四人葡萄酒共叙四人起泡夜四人鸡尾酒完整夜庆祝主场4份调饮搭配6份调饮搭配8份调饮搭配健力士生啤凯撒干白凯撒干红奔富128奔富28套餐软饮威士忌酸完整饮品（可选）巴黎之花香槟废墟当期指定普罗塞克当期指定桃红起泡酒指定啤酒（可混搭）指定烈酒（可选）指定葡萄酒（可选）指定起泡酒（可选）无酒精开场饮（可选）时代黄生啤杰克丹尼格兰威特12格兰菲迪12森林之语椰林飘香水牛足迹泰斯卡10海岛时光漫步花园灰姑娘百香果福佳白生啤科罗娜瓶装芝华士12芝华士18茶柑气泡莓你不行莫吉托落日黄昏葡萄菲士蚝湾长相思蜜瓜金汤力西柚酸视觉特调（可选）轩尼诗VSOP都市绿洲酩悦香槟金汤力长岛冰茶雷司令半甜白雷司令干白音乐配饮马爹利蓝带麦卡伦12蓝钻双桶麦卡伦12雪莉桶黑方龙舌兰日出卡座鲜果盛典咸脆分享盘好友鲜果花园水果补给盘江畔鲜果盘甜点三重奏聆听冷拼","false","200","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:会员通知","button","保存弹窗","false","90","42","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","陈方宇，切换账号","false","89","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","查会员","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","待领取","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","异常处理","false","90","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","会员办理与活动","false","138","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","等级与权益","false","106","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","待发布","false","74","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","刷新其他会员经营配置","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","权益与兑换","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","会员通知","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","规则与条款","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","账户恢复","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","会员经营配置中心保存草稿、计算影响、独立审批；修改内容会在审核通过并发布后生效。0 个待处理","false","822","63","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","summary","优惠叠加规则试算","false","764","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","读取最近50个草稿版本","false","197","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","一份商品原价元单位：元","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","该份实际成本（可留空）元单位：元","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","select","券的方式固定兑换价减免金额应付比例折扣免费一份","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","兑换价元单位：元","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","会员价","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","套餐价商品","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","其他券","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","积分","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","允许此券用于已确认升级后的套餐（仍须校验全部叠加规则）","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","select","计算顺序会员价 → 优惠券 → 积分优惠券 → 会员价 → 积分会员价 → 积分 → 优惠券优惠券 → 积分 → 会员价积分 → 会员价 → 优惠券积分 → 优惠券 → 会员价","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","优惠上限（空为不设）元单位：元","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","最低实付元单位：元","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","服务端试算","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","summary","优惠券可用日历预览","false","764","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","可用日期起","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","可用日期止（含当天）","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","绝对开始时间（可留空，取起始日零点）","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","绝对截止时间（北京时间）","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","select","日期归属","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","发放后有效天数（留空仅按固定日期）天单位：天","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","select","每周计数起点星期一星期二星期三星期四星期五星期六星期日","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周一","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周二","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周三","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周四","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周五","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周六","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","周日","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","全天可用","false","13","13","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","时段1开始","false","346","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","时段1结束","false","346","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","添加时间段","false","114","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","textarea","排除日期（完整年月日，逗号或换行分隔）","false","734","72","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","生成可用日历","false","130","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","读取最近30个时间规则版本","false","229","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","活动规则编号","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","每人每日上限次单位：次","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","每人每周上限次单位：次","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","每人活动期上限次单位：次","false","187","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","本次版本操作原因","false","237","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","本次操作原因","false","764","24","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","读取活动","false","80","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","summary","向选定会员发券","false","764","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","select","已发布活动请先读取活动并选择","false","734","22","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","发放批次编号","false","734","24","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","input","目标会员搜索","false","678","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","查找","false","48","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","提交发券任务","true","112","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","button","读取发券任务","false","112","40","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-1280","chenfangyu","/staff/member-management","section:规则与条款","summary","退款后的权益复核","false","764","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
